,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
14408,11110296,1,4/29/2016 1:00,4/29/2016 1:03,1,1.4,-73.97183228,40.76318359,1,N,-73.95944214,40.78121566772461,1,6,0.5,0.5,1.45,0,0.3,8.75
14409,11110297,1,4/29/2016 1:00,4/29/2016 1:14,1,2.9,-74.01087189,40.70468521118164,1,N,-73.99295044,40.73671340942383,1,12.5,0.5,0.5,4.1,0,0.3,17.9
14410,11110298,1,4/29/2016 1:00,4/29/2016 1:05,1,1,-73.97917175,40.76671600341797,1,N,-73.98931122,40.77348327636719,1,6,0.5,0.5,1.8,0,0.3,9.1
14411,11110299,1,4/29/2016 1:00,4/29/2016 1:08,1,1.6,-73.96240997,40.76746368408203,1,N,-73.98052216,40.77828979492188,1,8.5,0.5,0.5,1.95,0,0.3,11.75
14412,11110300,2,4/29/2016 1:00,4/29/2016 1:05,1,0.72,-73.98979187,40.72604751586913,1,N,-73.99538422,40.71990585327149,2,5.5,0.5,0.5,0,0,0.3,6.8
14413,11110301,2,4/29/2016 1:00,4/29/2016 1:04,2,1.69,-73.98684692,40.73350906,1,N,-73.97353363,40.754730224609375,1,6.5,0.5,0.5,2.34,0,0.3,10.14
14414,11110302,2,4/29/2016 1:00,4/29/2016 1:02,1,0.65,-73.97689819,40.75091171264648,1,N,-73.98323059,40.74449157714844,2,4,0.5,0.5,0,0,0.3,5.3
14415,11110303,1,4/29/2016 1:00,4/29/2016 1:10,1,5.1,-74.01213074,40.70694732666016,1,N,-73.97670746,40.649322509765625,1,16,0.5,0.5,5.7,5.54,0.3,28.54
14416,11110304,1,4/29/2016 1:00,4/29/2016 1:08,1,1.3,-73.98117828,40.753231048583984,1,N,-73.98419952,40.764835357666016,1,7,0.5,0.5,1.65,0,0.3,9.95
14417,11110306,1,4/29/2016 1:00,4/29/2016 1:25,2,7.7,-73.98654938,40.750633239746094,1,N,-73.86459351,40.75329971313477,2,24.5,0.5,0.5,0,0,0.3,25.8
14418,11110307,1,4/29/2016 1:00,4/29/2016 1:38,1,9.2,-74.01168823,40.70962905883789,1,N,-73.91331482,40.77473831176758,1,32,0.5,0.5,8.3,0,0.3,41.6
14419,11110308,2,4/29/2016 1:00,4/29/2016 1:10,2,2.21,-73.97872162,40.74571228027344,1,N,-73.98757172,40.71998596191406,1,9.5,0.5,0.5,2.16,0,0.3,12.96
14420,11110309,2,4/29/2016 1:00,4/29/2016 1:05,1,0.55,-74.00022125,40.72869873046875,1,N,-73.99816895,40.73198318481445,2,5,0.5,0.5,0,0,0.3,6.3
14421,11110310,2,4/29/2016 1:00,4/29/2016 1:12,1,6.21,-73.94158936,40.71938705444336,1,N,-73.99726868,40.68211364746094,1,19,0.5,0.5,5.08,0,0.3,25.38
14422,11110311,2,4/29/2016 1:00,4/29/2016 1:18,1,5.26,-73.96240234,40.76733016967773,1,N,-73.95816803,40.717472076416016,1,18,0.5,0.5,2.5,0,0.3,21.8
14423,11110312,1,4/29/2016 1:00,4/29/2016 1:28,1,17.8,-73.77671814,40.64524841308594,2,N,-73.97618103,40.76565170288085,1,52,0,0.5,0,0,0.3,52.8
14424,11110313,1,4/29/2016 1:00,4/29/2016 1:04,1,1,-73.99358368,40.75134658813477,1,N,-73.98711395,40.76362228393555,2,5.5,0.5,0.5,0,0,0.3,6.8
14425,11110314,1,4/29/2016 1:00,4/29/2016 1:06,1,1,-73.99513245,40.73674392700195,1,N,-73.98160553,40.72856903076172,2,6.5,0.5,0.5,0,0,0.3,7.8
14426,11110315,2,4/29/2016 1:00,4/29/2016 1:05,1,0.76,-73.98127747,40.74464797973633,1,N,-73.99066162,40.750301361083984,2,5,0.5,0.5,0,0,0.3,6.3
14427,11110316,1,4/29/2016 1:00,4/29/2016 1:03,2,0.9,-73.98260498,40.731292724609375,1,N,-73.98338318,40.72240067,1,5,0.5,0.5,1.25,0,0.3,7.55
14428,11110317,1,4/29/2016 1:00,4/29/2016 1:03,1,0.6,-73.98813629,40.760120391845696,1,N,-73.995224,40.759376525878906,1,4.5,0.5,0.5,1.15,0,0.3,6.95
14429,11110318,2,4/29/2016 1:00,4/29/2016 1:13,1,2.76,-73.93662262,40.80419922,1,N,-73.90843964,40.82671737670898,2,12,0.5,0.5,0,0,0.3,13.3
14430,11110319,2,4/29/2016 1:00,4/29/2016 1:14,2,3.05,-73.98239136,40.76498032,1,N,-73.98944092,40.73025131225585,1,12.5,0.5,0.5,0,0,0.3,13.8
14431,11110320,2,4/29/2016 1:00,4/29/2016 1:14,1,5.52,-73.95389557,40.77896118164063,1,N,-73.9156189,40.83649063110352,1,17,0.5,0.5,4.58,0,0.3,22.88
14432,11110321,1,4/29/2016 1:00,4/29/2016 1:09,1,1.9,-73.98791504,40.74394989013672,1,N,-73.99378204,40.76195526123047,1,9,0.5,0.5,1,0,0.3,11.3
14433,11110322,1,4/29/2016 1:00,4/29/2016 1:16,1,4.3,-73.98551178,40.76182556152344,1,N,-73.92355347,40.741920471191406,1,16,0.5,0.5,3.45,0,0.3,20.75
14434,11110323,1,4/29/2016 1:00,4/29/2016 1:07,1,1.5,-74.00045013,40.73004531860352,1,N,-73.99308014,40.74714660644531,2,7.5,0.5,0.5,0,0,0.3,8.8
14435,11110324,1,4/29/2016 1:00,4/29/2016 1:07,1,1.2,-73.98242188,40.731441497802734,1,N,-74.00175476,40.73960113525391,1,7,0.5,0.5,1.65,0,0.3,9.95
14436,11110325,1,4/29/2016 1:00,4/29/2016 1:07,1,1.3,-74.0040741,40.74226379394531,1,N,-73.99860382,40.75461196899415,1,7,0.5,0.5,1.65,0,0.3,9.95
14437,11110326,2,4/29/2016 1:00,4/29/2016 1:23,3,11.36,-73.9756012,40.76212692260742,1,N,-73.90442657,40.89004135131836,2,32.5,0.5,0.5,0,2.54,0.3,36.34
14438,11110327,1,4/29/2016 1:00,4/29/2016 1:10,1,2.8,-73.96007538,40.68896865844727,1,N,-73.98210144,40.66648483276367,2,11,0.5,0.5,0,0,0.3,12.3
14439,11110328,1,4/29/2016 1:00,4/29/2016 1:16,1,3.7,-73.96523285,40.77190780639648,1,N,-73.99858856,40.72949600219727,1,14.5,0.5,0.5,3.95,0,0.3,19.75
14440,11110329,1,4/29/2016 1:00,4/29/2016 1:08,1,2,-73.99357605,40.72099304199219,1,N,-73.99862671,40.74227142333984,1,8.5,0.5,0.5,1.95,0,0.3,11.75
14441,11110330,2,4/29/2016 1:00,4/29/2016 1:13,2,2.51,-74.00601196,40.73574066162109,1,N,-73.97750092,40.75146865844727,1,11,0.5,0.5,3.08,0,0.3,15.38
14442,11110331,2,4/29/2016 1:00,4/29/2016 1:07,1,1.07,-73.95269012,40.714115142822266,1,N,-73.9430542,40.722599029541016,1,7,0.5,0.5,1,0,0.3,9.3
14443,11110332,1,4/29/2016 1:00,4/29/2016 1:00,1,0,-73.94512177,40.75158691,1,N,-73.94511414,40.75158309936523,2,2.5,0.5,0.5,0,0,0.3,3.8
14444,11110333,1,4/29/2016 1:00,4/29/2016 1:11,1,4.1,-73.87934113,40.82487487792969,1,N,-73.81930542,40.82008743286133,2,14,0.5,0.5,0,0,0.3,15.3
14445,11110334,1,4/29/2016 1:00,4/29/2016 1:03,1,0.8,-73.99768829,40.74090194702149,1,N,-73.98883057,40.74819564819336,1,5,0.5,0.5,1,0,0.3,7.3
14446,11110335,1,4/29/2016 1:00,4/29/2016 1:04,2,0.9,-73.95796967,40.77621841430664,1,N,-73.96672821,40.76414108276367,1,5.5,0.5,0.5,1,0,0.3,7.8
14447,11110336,2,4/29/2016 1:00,4/29/2016 1:12,1,2.91,-73.98394012,40.755195617675774,1,N,-73.95070648,40.776023864746094,2,11,0.5,0.5,0,0,0.3,12.3
14448,11110337,2,4/29/2016 1:00,4/29/2016 1:08,1,1.16,-73.99737549,40.71774673461913,1,N,-73.98706055,40.71958923339844,2,7,0.5,0.5,0,0,0.3,8.3
14449,11110338,2,4/29/2016 1:00,4/29/2016 1:08,2,1.62,-73.99881744,40.74480819702149,1,N,-73.98400879,40.764961242675774,1,8,0.5,0.5,1.86,0,0.3,11.16
14450,11110339,2,4/29/2016 1:00,4/29/2016 1:20,1,4.72,-73.98792267,40.73809814453125,1,N,-73.96838379,40.69778060913085,1,18.5,0.5,0.5,2,0,0.3,21.8
14451,11110340,1,4/29/2016 1:00,4/29/2016 1:11,1,2.5,-73.99337769,40.721378326416016,1,N,-73.98866272,40.74936676025391,2,10,0.5,0.5,0,0,0.3,11.3
14452,11110341,1,4/29/2016 1:00,4/29/2016 1:19,1,6.5,-73.98134613,40.76229095458984,1,N,-73.95653534,40.707950592041016,1,21.5,0.5,0.5,5.7,0,0.3,28.5
14453,11110342,1,4/29/2016 1:00,4/29/2016 1:11,2,1.7,-73.99331665,40.71920394897461,1,N,-74.00301361,40.73352051,1,9,0.5,0.5,2.05,0,0.3,12.35
14454,11110343,2,4/29/2016 1:00,4/29/2016 1:15,1,3.72,-74.00431061,40.71994018554688,1,N,-73.96887207,40.67861175537109,1,14.5,0.5,0.5,3.16,0,0.3,18.96
14455,11110344,1,4/29/2016 1:00,4/29/2016 1:11,1,2.4,-74.00213623,40.73464965820313,1,N,-74.01443481,40.70861053466797,1,10,0.5,0.5,2.82,0,0.3,14.12
14456,11110345,2,4/29/2016 1:00,4/29/2016 1:08,2,1.46,-74.00339508,40.743743896484375,1,N,-73.98272705,40.74308776855469,2,7.5,0.5,0.5,0,0,0.3,8.8
14457,11110346,1,4/29/2016 1:00,4/29/2016 1:02,1,1,-73.93348694,40.80302429199219,1,N,-73.93937683,40.791011810302734,2,5,0.5,0.5,0,0,0.3,6.3
14458,11110347,1,4/29/2016 1:00,4/29/2016 1:12,4,1,-73.99925232,40.72780227661133,1,N,-73.98616791,40.73064422607422,2,8.5,0.5,0.5,0,0,0.3,9.8
14459,11110348,2,4/29/2016 1:00,4/29/2016 1:12,1,2.08,-73.9822998,40.73155975341797,1,N,-74.00227356,40.73701858520508,1,9,0.5,0.5,2.58,0,0.3,12.88
14460,11110349,2,4/29/2016 1:00,4/29/2016 1:08,1,0.94,-74.00026703,40.73017883300781,1,N,-73.9890213,40.72930145263672,2,7,0.5,0.5,0,0,0.3,8.3
14461,11110350,2,4/29/2016 1:00,4/29/2016 1:01,5,0.25,-73.93956757,40.75715637207031,1,N,-73.94025421,40.75641632080078,2,3,0.5,0.5,0,0,0.3,4.3
14462,11110351,1,4/29/2016 1:00,4/29/2016 1:07,1,2.2,-73.99118042,40.72368621826172,1,N,-73.96264648,40.70956039428711,1,9,0.5,0.5,2.05,0,0.3,12.35
14463,11110352,1,4/29/2016 1:00,4/29/2016 1:01,1,0.5,-73.98477936,40.77985382080078,1,N,-73.98952484,40.77299499511719,1,3.5,0.5,0.5,1.2,0,0.3,6
14464,11110353,2,4/29/2016 1:00,4/29/2016 1:09,3,1.83,-73.98976135,40.74720001220703,1,N,-73.98724365,40.729148864746094,1,8.5,0.5,0.5,0,0,0.3,9.8
14465,11110354,2,4/29/2016 1:00,4/29/2016 1:05,1,1.09,-73.98542023,40.73844146728516,1,N,-73.97789001,40.75139999389648,1,6,0.5,0.5,1.82,0,0.3,9.12
14466,11110355,1,4/29/2016 1:00,4/29/2016 1:05,1,0.7,-73.98136139,40.72492980957031,1,N,-73.98170471,40.73279190063477,1,5,0.5,0.5,1.55,0,0.3,7.85
14467,11110356,1,4/29/2016 1:00,4/29/2016 1:10,1,2.2,-73.97645569,40.75603866577149,1,N,-73.98326111,40.73061752319336,1,10,0.5,0.5,2.26,0,0.3,13.56
14468,11110357,2,4/29/2016 1:00,4/29/2016 1:07,1,1.15,-73.99557495,40.75653839111328,1,N,-73.9857254,40.75383758544922,2,6.5,0.5,0.5,0,0,0.3,7.8
14469,11110358,1,4/29/2016 1:00,4/29/2016 1:12,1,3.4,-73.98419952,40.76142883300781,1,N,-73.99118805,40.723392486572266,1,12.5,0.5,0.5,3.45,0,0.3,17.25
14470,11110359,1,4/29/2016 1:00,4/29/2016 1:05,1,0.8,-73.94402313,40.81516647338867,1,N,-73.95204926,40.80800628662109,2,5.5,0.5,0.5,0,0,0.3,6.8
14471,11110360,1,4/29/2016 1:00,4/29/2016 1:06,1,1.9,-73.98923492,40.73049926757813,1,N,-73.99036407,40.75070190429688,2,7.5,0.5,0.5,0,0,0.3,8.8
14472,11110361,1,4/29/2016 1:00,4/29/2016 1:17,2,4.4,-73.99143219,40.75187301635742,5,N,-74.03420258,40.73946762084961,1,65,0,0,18.95,10.5,0.3,94.75
14473,11110362,1,4/29/2016 1:00,4/29/2016 1:05,4,0.7,-73.98822021,40.72316742,1,N,-73.98813629,40.73113632202149,2,5,0.5,0.5,0,0,0.3,6.3
14474,11110363,2,4/29/2016 1:00,4/29/2016 1:07,1,0.94,-73.99214935,40.74895095825195,1,N,-73.97956848,40.73971176147461,2,6.5,0.5,0.5,0,0,0.3,7.8
14475,11110364,2,4/29/2016 1:00,4/29/2016 1:08,1,1.97,-73.96755981,40.757591247558594,1,N,-73.99056244,40.75123977661133,1,8,0.5,0.5,0,0,0.3,9.3
14476,11110365,1,4/29/2016 1:00,4/29/2016 1:12,1,4.2,-73.99381256,40.72113037109375,1,N,-74.00128174,40.68437957763672,1,14.5,0.5,0.5,3.15,0,0.3,18.95
14477,11110366,1,4/29/2016 1:00,4/29/2016 1:04,1,0.6,-73.97816467,40.75273513793945,1,N,-73.98619843,40.75193786621094,2,4.5,0.5,0.5,0,0,0.3,5.8
14478,11110367,1,4/29/2016 1:00,4/29/2016 1:05,1,0.8,-73.97546387,40.75559616088867,1,N,-73.9862442,40.76221084594727,1,5.5,0.5,0.5,1.35,0,0.3,8.15
14479,11110368,2,4/29/2016 1:00,4/29/2016 1:17,1,5.12,-73.96350098,40.77471160888672,1,N,-73.99105835,40.72768020629883,1,17.5,0.5,0.5,3.76,0,0.3,22.56
14480,11110369,2,4/29/2016 1:00,4/29/2016 1:18,1,3.77,-74.00592804,40.73574066162109,1,N,-73.96237946,40.71274185180664,2,15.5,0.5,0.5,0,0,0.3,16.8
14481,11110370,2,4/29/2016 1:00,4/29/2016 1:10,2,1.29,-73.9749527,40.76184082,1,N,-73.96260071,40.76980972290039,2,7.5,0.5,0.5,0,0,0.3,8.8
14482,11110371,1,4/29/2016 1:00,4/29/2016 1:23,1,4.3,-73.98738861,40.722480773925774,1,N,-73.97834015,40.762222290039055,1,17.5,0.5,0.5,3.76,0,0.3,22.56
14483,11110372,1,4/29/2016 1:00,4/29/2016 1:07,1,0.9,-73.99220276,40.74893951416016,1,N,-73.97806549,40.74193192,2,6.5,0.5,0.5,0,0,0.3,7.8
14484,11110373,1,4/29/2016 1:00,4/29/2016 1:03,1,0.5,-73.98600769,40.75663757324219,1,N,-73.98612976,40.76243591308594,1,4.5,0.5,0.5,1.15,0,0.3,6.95
14485,11110374,2,4/29/2016 1:00,4/29/2016 1:03,5,0.79,-73.98827362,40.72345352172852,1,N,-73.98956299,40.73179244995117,2,4.5,0.5,0.5,0,0,0.3,5.8
14486,11110376,1,4/29/2016 1:00,4/29/2016 1:06,1,1.1,-73.96336365,40.76191329956055,1,N,-73.96408844,40.77379608154297,1,6.5,0.5,0.5,2.3,0,0.3,10.1
14487,11110377,2,4/29/2016 1:00,4/29/2016 1:03,6,0.38,-74.01040649,40.71962356567383,1,N,-74.00511169,40.71960830688477,2,4,0.5,0.5,0,0,0.3,5.3
14488,11110379,1,4/29/2016 1:00,4/29/2016 1:03,1,0.9,-73.9375,40.81000900268555,1,N,-73.93636322,40.79902267456055,2,5,0.5,0.5,0,0,0.3,6.3
14489,11110380,1,4/29/2016 1:00,4/29/2016 1:03,1,0.3,-73.95594788,40.781753540039055,1,N,-73.95874786,40.77776718139648,2,4,0.5,0.5,0,0,0.3,5.3
14490,11110381,2,4/29/2016 1:00,4/29/2016 1:13,1,3.17,-74.00261688,40.73955154418945,1,N,-73.97602844,40.77904129,1,12,0.5,0.5,2,0,0.3,15.3
14491,11110382,2,4/29/2016 1:00,4/29/2016 1:25,1,5.19,-74.00190735,40.73514938354492,1,N,-73.95036316,40.724700927734375,1,20.5,0.5,0.5,3,0,0.3,24.8
14492,11110383,1,4/29/2016 1:00,4/29/2016 1:13,1,3.8,-73.97193146,40.74963760375977,1,N,-73.99427032,40.71719741821289,1,13.5,0.5,0.5,3.7,0,0.3,18.5
14493,11110384,1,4/29/2016 1:00,4/29/2016 1:01,2,0,-73.45496368,40.88860321044922,5,N,-73.45496368,40.88860321044922,1,180,0,0,36.06,0,0.3,216.36
14494,11110385,1,4/29/2016 1:00,4/29/2016 1:07,1,1.4,-73.99858856,40.74512100219727,1,N,-73.98474121,40.76303863525391,1,7,0.5,0.5,1.65,0,0.3,9.95
14495,11110386,2,4/29/2016 1:00,4/29/2016 1:07,6,1.74,-74.00286102,40.73367309570313,1,N,-73.98743439,40.75017547607422,1,7.5,0.5,0.5,1,0,0.3,9.8
14496,11110387,1,4/29/2016 1:00,4/29/2016 1:12,1,2,-73.98236084,40.76813888549805,1,N,-73.99504852,40.74283599853516,1,10,0.5,0.5,2.25,0,0.3,13.55
14497,11110388,1,4/29/2016 1:00,4/29/2016 1:28,2,7.2,-73.95749664,40.72527694702149,1,N,-73.97590637,40.74409103393555,1,25,0.5,0.5,5.25,0,0.3,31.55
14498,11110389,2,4/29/2016 1:00,4/29/2016 1:12,1,2.99,-73.98976135,40.74707794189453,1,N,-73.97923279,40.78459167480469,1,12,0.5,0.5,2.66,0,0.3,15.96
14499,11110390,2,4/29/2016 1:00,4/29/2016 1:11,1,2.54,-73.97543335,40.75226974487305,1,N,-74.00498199,40.73540115356445,1,10,0.5,0.5,2.26,0,0.3,13.56
14500,11110391,1,4/29/2016 1:00,4/29/2016 1:03,1,0.7,-73.99520874,40.74503707885742,1,N,-74.00547028,40.74516677856445,1,4.5,0.5,0.5,1.15,0,0.3,6.95
14501,11110392,1,4/29/2016 1:00,4/29/2016 1:13,1,4.3,-73.97415924,40.75080490112305,1,N,-73.93896484,40.80247116088867,4,14.5,0.5,0.5,0,0,0.3,15.8
14502,11110393,1,4/29/2016 1:00,4/29/2016 1:17,1,4.3,-73.99326324,40.71952438354492,1,N,-73.94605255,40.68078231811523,1,16,0.5,0.5,4.3,0,0.3,21.6
14503,11110394,2,4/29/2016 1:00,4/29/2016 1:07,2,0.87,-73.98809814,40.75931930541992,1,N,-73.99136353,40.749908447265625,1,6.5,0.5,0.5,1.56,0,0.3,9.36
14504,11110395,2,4/29/2016 1:00,4/29/2016 1:09,1,4.98,-73.93839264,40.847671508789055,1,N,-73.97087097,40.79386901855469,2,15,0.5,0.5,0,0,0.3,16.3
14505,11110396,2,4/29/2016 1:00,4/29/2016 1:12,1,3.83,-73.98167419,40.77368164,1,N,-74.01024628,40.72673797607422,1,12.5,0.5,0.5,4.14,0,0.3,17.94
14506,11110397,1,4/29/2016 1:00,4/29/2016 1:07,1,1,-73.95401001,40.76388549804688,1,N,-73.96799469,40.76238632202149,1,6.5,0.5,0.5,1.55,0,0.3,9.35
14507,11110398,1,4/29/2016 1:00,4/29/2016 1:21,1,8.2,-73.84620667,40.72079849243164,1,N,-73.94377136,40.67130661010742,1,25,0.5,0.5,5.25,0,0.3,31.55
14508,11110399,1,4/29/2016 1:00,4/29/2016 1:17,4,3.4,-74.00260925,40.73978042602539,1,N,-73.98739624,40.78024291992188,1,14,0.5,0.5,3.05,0,0.3,18.35
14509,11110400,1,4/29/2016 1:00,4/29/2016 1:13,1,2.8,-73.99385834,40.72049331665039,1,N,-73.97166443,40.74964523,1,11.5,0.5,0.5,1.2,0,0.3,14
14510,11110401,1,4/29/2016 1:00,4/29/2016 1:03,2,0.3,-73.97888947,40.76521682739258,1,N,-73.97507477,40.76545715332031,1,3.5,0.5,0.5,0.95,0,0.3,5.75
14511,11110402,1,4/29/2016 1:00,4/29/2016 1:10,2,2.1,-74.00336456,40.7434082,1,N,-73.98703766,40.766090393066406,2,9.5,0.5,0.5,0,0,0.3,10.8
14512,11110403,1,4/29/2016 1:00,4/29/2016 1:07,1,0.7,-73.98828888,40.72347641,1,N,-73.98918152,40.73171615600585,2,6,0.5,0.5,0,0,0.3,7.3
14513,11110405,2,4/29/2016 1:00,4/29/2016 1:09,5,2.76,-73.9868927,40.74769973754883,1,N,-73.95546722,40.76839065551758,1,10.5,0.5,0.5,2.95,0,0.3,14.75
14514,11110406,2,4/29/2016 1:00,4/29/2016 1:04,1,1.27,-73.98233795,40.73160171508789,1,N,-73.97081757,40.74768066,1,6,0.5,0.5,1.46,0,0.3,8.76
14515,11110407,1,4/29/2016 1:00,4/29/2016 1:06,1,0.9,-73.99061584,40.74196243286133,1,N,-73.9781723,40.74560547,2,6,0.5,0.5,0,0,0.3,7.3
14516,11110408,2,4/29/2016 1:00,4/29/2016 1:14,1,7.36,-73.99069977,40.75112915039063,1,N,-73.94553375,40.83496856689453,2,21.5,0.5,0.5,0,0,0.3,22.8
14517,11110409,1,4/29/2016 1:00,4/29/2016 1:06,1,1.1,-74.00270081,40.73374938964844,1,N,-73.98847961,40.727577209472656,1,6,0.5,0.5,1.45,0,0.3,8.75
14518,11110410,1,4/29/2016 1:00,4/29/2016 1:07,1,1.4,-73.98283386,40.76013184,1,N,-73.98227692,40.77647399902344,1,7.5,0.5,0.5,1.75,0,0.3,10.55
14519,11110411,2,4/29/2016 1:00,4/29/2016 1:14,1,3.91,-73.9769516,40.762454986572266,1,N,-73.91227722,40.745113372802734,2,14,0.5,0.5,0,0,0.3,15.3
14520,11110412,2,4/29/2016 1:00,4/29/2016 1:05,2,0.82,-73.98312378,40.76484298706055,1,N,-73.98526001,40.768821716308594,2,5.5,0.5,0.5,0,0,0.3,6.8
14521,11110413,1,4/29/2016 1:00,4/29/2016 1:09,1,2.2,-73.98000336,40.76086044311523,1,N,-73.95494843,40.777809143066406,1,9,0.5,0.5,2.05,0,0.3,12.35
14522,11110414,1,4/29/2016 1:00,4/29/2016 1:07,1,1.6,-73.98934174,40.76252365112305,1,N,-74.00374603,40.74193572998047,1,7.5,0.5,0.5,1.75,0,0.3,10.55
14523,11110415,2,4/29/2016 1:00,4/29/2016 1:13,1,2.64,-74.00941467,40.738224029541016,1,N,-74.0120697,40.70777512,1,11,0.5,0.5,1,0,0.3,13.3
14524,11110416,2,4/29/2016 1:00,4/29/2016 1:06,1,0.99,-73.98908234,40.748889923095696,1,N,-73.98838043,40.75883102416992,1,6,0.5,0.5,1.5,0,0.3,8.8
14525,11110417,2,4/29/2016 1:00,4/29/2016 1:05,5,0.9,-74.00453186,40.73785018920898,1,N,-74.00032806,40.74784469604492,1,5.5,0.5,0.5,1.22,0,0.3,8.02
14526,11110418,2,4/29/2016 1:00,4/29/2016 1:23,6,6.86,-74.0071106,40.725749969482415,1,N,-73.97097015,40.79840087890625,2,23.5,0.5,0.5,0,0,0.3,24.8
14527,11110419,2,4/29/2016 1:00,4/29/2016 1:05,4,1.47,-73.9969101,40.753772735595696,1,N,-73.98696136,40.771087646484375,1,6,0.5,0.5,1.46,0,0.3,8.76
14528,11110420,1,4/29/2016 1:00,4/29/2016 1:03,1,0.7,-73.97879028,40.75515365600585,1,N,-73.98271942,40.76173019,2,4.5,0.5,0.5,0,0,0.3,5.8
14529,11110421,1,4/29/2016 1:00,4/29/2016 1:04,1,0.6,-73.96360016,40.775089263916016,1,N,-73.9595871,40.78041458129883,2,5,0.5,0.5,0,0,0.3,6.3
14530,11110422,1,4/29/2016 1:00,4/29/2016 1:06,1,0.7,-73.986763,40.75868988037109,1,N,-73.99164581,40.75059509277344,1,5.5,0.5,0.5,1.36,0,0.3,8.16
14531,11110423,2,4/29/2016 1:00,4/29/2016 1:06,1,1.54,-73.98683929,40.69588088989258,1,N,-73.96768188,40.68735122680664,1,6.5,0.5,0.5,1.95,0,0.3,9.75
14532,11110424,2,4/29/2016 1:00,4/29/2016 1:05,5,0.7,-74.0059433,40.73997497558594,1,N,-73.99732971,40.74243164,1,5,0.5,0.5,1.89,0,0.3,8.19
14533,11110425,1,4/29/2016 1:00,4/29/2016 1:06,1,0.8,-73.95337677,40.82255172729492,1,N,-73.95324707,40.81267547607422,2,6,0.5,0.5,0,0,0.3,7.3
14534,11110426,1,4/29/2016 1:00,4/29/2016 1:04,1,1.1,-73.95487976,40.779312133789055,1,N,-73.94657898,40.786468505859375,2,5.5,0.5,0.5,0,0,0.3,6.8
14535,11110427,2,4/29/2016 1:00,4/29/2016 1:05,3,0.7,-73.99623871,40.72417831420898,1,N,-73.9948349,40.72975540161133,1,5,0.5,0.5,1,0,0.3,7.3
14536,11110428,2,4/29/2016 1:00,4/29/2016 1:27,1,9.72,-73.99713135,40.747215270996094,5,N,-74.08254242,40.764007568359375,1,55,0,0,5,0,0.3,60.3
14537,11110429,1,4/29/2016 1:00,4/29/2016 1:03,1,1,-73.98226166,40.73164367675781,1,N,-73.97220612,40.74559783935547,1,5,0.5,0.5,1.25,0,0.3,7.55
14538,11110430,1,4/29/2016 1:00,4/29/2016 1:11,1,1.1,-74.00698853,40.73995590209961,1,N,-73.99918365,40.728214263916016,2,8,0.5,0.5,0,0,0.3,9.3
14539,11110431,2,4/29/2016 1:00,4/29/2016 1:22,1,6.23,-73.98898315,40.75841141,1,N,-73.8865509,40.755386352539055,1,20.5,0.5,0.5,4.36,0,0.3,26.16
14540,11110432,2,4/29/2016 1:00,4/29/2016 1:03,2,0.72,-73.97048187,40.75896072387695,1,N,-73.97741699,40.74961853027344,1,4.5,0.5,0.5,1.45,0,0.3,7.25
14541,11110433,1,4/29/2016 1:00,4/29/2016 1:07,1,1.4,-73.97166443,40.79490661621094,1,N,-73.96127319,40.81350326538085,1,7,0.5,0.5,2.05,0,0.3,10.35
14542,11110434,2,4/29/2016 1:00,4/29/2016 1:16,1,3.62,-73.9675293,40.75767135620117,1,N,-73.99881744,40.71273040771485,1,14.5,0.5,0.5,3.16,0,0.3,18.96
14543,11110435,2,4/29/2016 1:00,4/29/2016 1:33,1,5.84,-73.98711395,40.74775314331055,1,N,-73.98664093,40.70191574,1,24,0.5,0.5,5.06,0,0.3,30.36
14544,11110436,1,4/29/2016 1:00,4/29/2016 1:02,1,0.4,-74.00209045,40.74038696289063,1,N,-73.99841309,40.74546813964844,2,3.5,0.5,0.5,0,0,0.3,4.8
14545,11110437,2,4/29/2016 1:00,4/29/2016 1:11,2,3.73,-73.98342133,40.74792098999024,1,N,-73.94876862,40.79467010498047,2,12.5,0.5,0.5,0,0,0.3,13.8
14546,11110438,2,4/29/2016 1:00,4/29/2016 1:23,1,4.77,-73.98674774,40.70254135131836,1,N,-73.95217133,40.71530151367188,2,19,0.5,0.5,0,0,0.3,20.3
14547,11110439,2,4/29/2016 1:00,4/29/2016 1:18,6,4.56,-73.98358917,40.74434661865234,1,N,-73.94084167,40.79249191,1,16.5,0.5,0.5,1.6,0,0.3,19.4
14548,11110440,1,4/29/2016 1:00,4/29/2016 1:15,1,3.2,-74.0076828,40.72348403930664,1,N,-73.97260284,40.69162368774415,2,13.5,0.5,0.5,0,0,0.3,14.8
14549,11110441,1,4/29/2016 1:00,4/29/2016 1:16,1,8.6,-73.98189545,40.76898956298828,1,N,-73.92935944,40.86402130126953,1,25,0.5,0.5,5.25,0,0.3,31.55
14550,11110442,2,4/29/2016 1:00,4/29/2016 1:23,1,6.24,-73.99458313,40.747161865234375,1,N,-73.94072723,40.82030106,1,21.5,0.5,0.5,4.56,0,0.3,27.36
